post_id,media,reporter,str_date,title,link,scores,grp_copy,key1
5058564,每日经济新闻,聂虹,20191030,瑞达基金获批成立，时隔三年期货系基金公司再添一家,http://www.nbd.com.cn/articles/2019-10-30/1382207.html,0,9, 南华 睿远 明亚 淳厚 格林 天弘
5058767,21世纪经济报道,高江虹,20191030,“双十一”大战前夕 京东物流转型供应链平台,https://m.21jingji.com/article/20191030/7a7687aad183509c51907d0318738431.html,0,2, 东财
5058768,21世纪经济报道,姜诗蔷,20191030,从“专职炒作”到偃旗息鼓 创业板操盘手兴起与转向,https://m.21jingji.com/article/20191030/41dc5c7233670a6a0f8fe2e4abe02b22.html,0,4, 前海开源 中邮 博时
5058775,21世纪经济报道,辛继召,20191030,多家央企系百亿金控平台引入战投 国资混合所有制改革提速,https://m.21jingji.com/article/20191030/fcf1bbd2a2a976869226eeccd9146c54.html,0,5, 诺安
5058940,证券日报,王宁,20191030,33家百亿元级私募布局63家上市公司 王亚伟三季度再度减持三聚环保,http://www.zqrb.cn/simu/chicang/2019-10-30/A1572378133366.html,0,8, 东方
5059029,21世纪经济报道,,20191030,南方基金发布“司南智投”投顾子品牌 智能投顾升级引领财富增值新方向,https://m.21jingji.com/article/20191030/6d5858dd365d9f34c87bd00e2411c7fc.html,2,3, 南方
5059031,21世纪经济报道,,20191030,创业板投行兴衰启示录：平安证券浮沉,https://m.21jingji.com/article/20191030/eb6c2fe62e09208a06e55bd8f4fdb3fa.html,0,3, 中信建投
5059038,21世纪经济报道,,20191030,创业板十年 改革再起步,https://m.21jingji.com/article/20191030/b5093569077ddf5714d75c867064a572.html,0,6, 中信建投
5059054,21世纪经济报道,,20191030,阿里入局美年健康 民营体检能否突破困局？,https://m.21jingji.com/article/20191030/fe289fbdf76e54b3519bd93410019d8d.html,0,4, 中信建投
5059064,21世纪经济报道,,20191030,专访快递100总经理雷中南： 快递业“价格革命”正当时 技术赋能突破发展瓶颈,https://m.21jingji.com/article/20191030/3a5b7bc415f57a0965146a8379c62165.html,0,3, 德邦
5059066,21世纪经济报道,,20191030,全球大咖寄语粤港澳大湾区,https://m.21jingji.com/article/20191030/51750f7f3adddad1ddfa5823ef2e33f8.html,0,1, 前海开源
5059095,中华工商时报,王忠明,20191030,扶贫脱贫的“工商联特色”与“民企特色”,http://epaper.cbt.com.cn/epaper/uniflows/html/2019/10/30/03/03_39.htm,0,0, 万家
5059096,中华工商时报,张立洲,20191030,中国票据标准化的创新之路,http://epaper.cbt.com.cn/epaper/uniflows/html/2019/10/30/03/03_40.htm,0,0, 国金
5059107,中华工商时报,见习记者刘弋瑗,20191030,3.0企业方案聚焦商业发展新逻辑,http://epaper.cbt.com.cn/epaper/uniflows/html/2019/10/30/07/07_69.htm,0,0, 益民
5059134,金融投资报,,20191030,区块链“狂欢”后归于冷静,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107428.shtml,0,0, 前海开源
5059135,金融投资报,吴桢,20191030,建信MSCI中国A股指基把握国际化投资机遇,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107441.shtml,2,0, 建信
5059137,金融投资报,,20191030,大西洋 四川国改 ETF 小幅减仓,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107435.shtml,0,0, 华夏
5059138,金融投资报,,20191030,通威股份 社保基金加仓逾 4440 万股,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107434.shtml,0,0, 博时 长城 兴全
5059140,金融投资报,,20191030,增长强劲！鹏华基金三季度非货规模增加314亿，增量第3增速第1,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107446.shtml,2,1, 鹏华 银河
5059141,金融投资报,,20191030,前瞻探索“买方代理”嘉实财富获首批基金投顾业务试点资格,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107445.shtml,2,1, 嘉实
5059142,金融投资报,,20191030,抢滩基金投顾业务 华夏财富领航公募新时代,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107444.shtml,2,1, 华夏 东方
5059143,金融投资报,刘庆华,20191030,38只权益类基金单季规模增超 10 亿,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107443.shtml,0,2, 招商 睿远 南方 华夏 兴全 景顺长城 易方达 长城 海富通 博时 东海 国泰 诺安 先锋 信达澳银 中融 华安 汇添富 长安 中欧 东证资管 工银瑞信 东方
5059144,金融投资报,,20191030,水井坊业绩亮眼 券商“刷新”目标价,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107442.shtml,0,0, 易方达 招商 东方
5059145,金融投资报,金放,20191030,2019年“建行基金服务万里行·中证金牛会”上海站活动圆满落幕,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107451.shtml,2,1, 建信 银河
5059146,金融投资报,,20191030,太平人寿雅安中心支公司前往汉源县河西乡开展精准扶贫工作,https://stocknews.scol.com.cn/shtml/jrtzb/20191030/107450.shtml,0,0, 太平
5059148,每日经济新闻,每经记者 莫淑婷,20191030,*ST斯太第一大股东易主 英达钢构变更为成都国兴,http://www.nbd.com.cn/articles/2019-10-30/1382205.html,0,1, 财通
5059165,每日经济新闻,,20191030,新三板重磅改革措施将激活“一池春水”,http://www.nbd.com.cn/articles/2019-10-30/1382197.html,0,1, 万家
5059195,新京报,陈维城,20191030,格力电器15%股权花落高瓴 格力还是董明珠说了算吗？,http://epaper.bjnews.com.cn/html/2019-10/30/content_769568.htm?div=-1,0,6, 太平 安信
5059209,新闻晨报,李锐,20191030,首批基金投顾业务试点正式启动,http://epaper.zhoudaosh.com/html/2019-10/30/content_854408.html,0,1, 华夏 南方 中欧 嘉实 易方达
5059217,新闻晨报,,20191030,互联网巨头纷纷布局,http://epaper.zhoudaosh.com/html/2019-10/30/content_854407.html,0,0, 前海开源
5059220,新闻晨报,徐,20191030,去中华艺术宫“检阅”艺术家们的创作成果,http://epaper.zhoudaosh.com/html/2019-10/30/content_854421.html,0,0, 先锋
5059263,21世纪经济报道,,20191030,港股IPO市场复苏 投资者相继入场,https://m.21jingji.com/article/20191030/482018a0a4cd8e98b347ec7a83f62320.html,0,5, 中信建投
5060329,新京报,,20191030,百只区块链基金回报率：有的三年亏一半 有的一年赚四成,http://www.bjnews.com.cn/finance/2019/10/30/643414.html,0,3, 交银 中邮 农银汇理 富国 诺安 鹏华 招商
5060332,中国证券报,张凌之,20191030,嘉实基金陈正宪：多措并举打造Super ETF,http://www.cs.com.cn/tzjj/jjdt/201910/t20191030_5993870.html,2,4, 嘉实
5060334,中国证券报,孙翔峰,20191030,科创板36家公司融资近500亿元,http://www.cs.com.cn/xwzx/hg/201910/t20191030_5993866.html,0,4, 中信建投
5060342,中国证券报,张枕河,20191030,区块链“淘汰赛”战况激烈,http://www.cs.com.cn/gppd/gsyj/201910/t20191030_5993883.html,0,1, 北信瑞丰
5060343,中国证券报,牛仲逸,20191030,半导体产业有望加快崛起 机构三理由看多设备子板块,http://www.cs.com.cn/gppd/gsyj/201910/t20191030_5993888.html,0,2, 东吴
5060344,中国证券报,吴玉华,20191030,创业板十年市值增长近40倍,http://www.cs.com.cn/gppd/gsyj/201910/t20191030_5993890.html,0,1, 中信建投
5060359,上海证券报,朱妍,20191030,蹭上区块链概念热点 科技类ETF浮现套利机会,http://stock.cnstock.com/stock/smk_jjdx/201910/4445749.htm,0,10, 景顺长城 国泰 长城
5060370,上海证券报,,20191030,创业板“十年之功” 为企业创新注入资本动能,"http://news.cnstock.com/paper,2019-10-30,1241541.htm",0,2, 银河
5060378,上海证券报,梁敏,20191030,前三季度地方工业增速分化：中西部领跑 东部谋求转型升级,"http://news.cnstock.com/news,yw-201910-4445701.htm",0,2, 摩根士丹利华鑫
5060403,上海证券报,王子霖,20191030,鲁西化工实控人或变更,"http://news.cnstock.com/paper,2019-10-30,1241548.htm",0,1, 嘉合
5060411,上海证券报,,20191030,新三板深改将综合推出基础层创新层改革,"http://news.cnstock.com/paper,2019-10-30,1242053.htm",0,1, 融通
5060865,国际金融报,蒋金丽,20191030,逾千亿美元将流入中国债市！但为何外资鲜少通过公募买入？,http://www.ifnews.com/17/detail-44790.html,0,3, 易方达 太平
5060875,中国证券报,王辉,20191030,朱雀基金张延鹏：重点布局四大行业,http://www.cs.com.cn/tzjj/jjdt/201910/t20191030_5993868.html,0,9, 朱雀基金
5060909,财联社,,20191030,“热到爆炸”的区块链有啥用？这些身边事或最先“吃螃蟹”,https://www.cls.cn/depth/401199,0,0, 太平 东方
5060962,投资快报,孙宁,20191030,新三板重磅改革举措激活市场 A股后备军价值凸显,http://www.927953.com/tzkb/494638.html,0,0, 安信
5060963,投资快报,孙宁,20191030,精选层差异化配套机制可期 优质企业或直接转板,http://www.927953.com/tzkb/494639.html,0,0, 安信 前海开源
5061021,华夏时报,胡金华 吴敏,20191030,上海金融国资大规模人事流转帷幕拉开 涉上海国际及三大金控平台高管调整,http://www.chinatimes.net.cn/article/91238.html,0,0, 华安
5061628,新浪,,20191030,洋河股份跌3%:Q3被基金大幅减持 景顺招商国富持股多,http://finance.sina.com.cn/stock/relnews/cn/2019-10-30/doc-iicezuev5854120.shtml,-2,2, 招商 国海富兰克林 易方达 长城 景顺长城 东方 金元顺安
5061667,新京报,,20191030,三江购物Q3营收同比降近8% 转型致改造相关费用增长,http://www.bjnews.com.cn/finance/2019/10/30/643458.html,0,2, 泰信
5061970,证券时报,刘芬,20191030,互联网货币基金规模增长趋于分化,http://finance.stcn.com/2019/1030/15466422.shtml,0,9, 天弘 浦银安盛 万家 兴全 富国 华夏 鹏华 景顺长城 博时 广发 长城
5061972,证券时报,应尤佳,20191030,公募基金大举增持格力 期待混改带来积极影响,http://finance.stcn.com/2019/1030/15466400.shtml,0,16, 兴全 嘉实 易方达
5062037,中国基金报,,20191030,&#x516C;&#x52DF;&#x57FA;&#x91D1;&#x5927;&#x4E3E;&#x589E;&#x6301;&#x683C;&#x529B; &#x671F;&#x5F85;&#x6DF7;&#x6539;&#x5E26;&#x6765;&#x79EF;&#x6781;&#x5F71;&#x54CD;,http://www.chnfund.com/article/AR2019103010411417577213,0,1, 兴全 嘉实 易方达
5062144,和讯网,,20191030,“绩优生”华商瑞鑫定开债开放申购中,http://funds.hexun.com/2019-10-30/199060256.html,2,1, 华商 银河
5062224,新京报,,20191030,美联储10月降息概率高达98% 中国央行是否跟进？,http://www.bjnews.com.cn/finance/2019/10/30/643517.html,0,5, 东方
5062431,中国证券报,本报记者联合报道,20191030,基金投顾业务启航 客户个性化体验成突破口,http://www.cs.com.cn/tzjj/jjdt/201910/t20191030_5993867.html,0,10, 华夏 中欧 嘉实 南方 易方达
5062442,中国证券报,张焕昀,20191030,十岁创业板：创新引领高增长 改革助力再腾飞,http://www.cs.com.cn/gppd/gsyj/201910/t20191030_5993926.html,0,2, 东方 融通 博时
5062464,腾讯,,20191030,洋河跌超3%，基金疯狂出逃，景顺长城基金一日浮亏超8800万,https://new.qq.com/omn/FIN20191/FIN2019103000209900.html,-2,1, 景顺长城 长城 国海富兰克林 招商
5062472,财联社,,20191030,前三季度归母净利润7.44亿元 澜起科技拟斥1.14亿美元增资全资子公司,https://www.cls.cn/depth/401297,0,1, 交银
5062557,上海证券报,王彭,20191030,招商基金三季度为投资者赚45亿元 多只主动权益基金盈利过亿元,http://stock.cnstock.com/stock/smk_jjdx/201910/4445839.htm,2,1, 招商 先锋 银河
5062558,上海证券报,陈玥,20191030,工银瑞信智远FOF提供一站式中低风险配置方案,http://stock.cnstock.com/stock/smk_jjdx/201910/4445853.htm,2,3, 工银瑞信
5062559,上海证券报,陈玥,20191030,股债“二重奏”唱响 工银瑞信产业债年化回报7.5%,http://stock.cnstock.com/stock/smk_jjdx/201910/4445862.htm,2,1, 工银瑞信 银河
5062663,中国网,,20191030,融通创业板指数基金经理蔡志伟：创业板十年成绩卓越 期待改革再出发,http://finance.china.com.cn/money/fund/20191030/5109815.shtml,2,1, 融通
5063068,证券时报,张婷婷,20191030,中信证券收购广州证券事项顺利过会,http://kuaixun.stcn.com/2019/1030/15467305.shtml,0,3, 金鹰
5063089,21世纪经济报道,姜诗蔷,20191030,又一家上市公司GDR发行在路上：国投电力已获证监会核准,https://m.21jingji.com/article/20191030/herald/40b13de2e3190472eff7d1d8c379c397.html,0,0, 益民
5063091,21世纪经济报道,张赛男,20191030,上交所举办行业座谈会，上市公司建言创新股权激励制度,https://m.21jingji.com/article/20191030/herald/54feec91fc215aa618721d9a389410a5.html,0,0, 益民
5063095,上海证券报,陈玥,20191030,最新全球资管500强公布 建信基金排名国内第一,"http://news.cnstock.com/news,bwkx-201910-4445851.htm",2,3, 建信 工银瑞信 先锋 博时 华夏 汇添富 嘉实 易方达 招商 银河
5063097,21世纪经济报道,,20191030,区块链炒作全球退潮！迅雷带头杀跌，A股“按套路”打出澄清牌,https://m.21jingji.com/article/20191030/herald/8442e057c651033dc009c45ee496fc56.html,0,0, 益民
5063098,中国网,,20191030,国海富兰克林基金量化与指数投资总监张志强：价值因子失效了吗？,http://finance.china.com.cn/money/fund/20191030/5109941.shtml,2,9, 国海富兰克林
5063100,中国网,,20191030,国海富兰克林基金陈郑宇：科技股投资的天花板在哪里？,http://finance.china.com.cn/money/fund/20191030/5109945.shtml,2,11, 国海富兰克林
5063103,中国网,,20191030,新华基金明星产品三季报出炉 科技、白酒是“心头好”,http://finance.china.com.cn/money/fund/20191030/5109936.shtml,2,4, 新华 银河
5063167,上海证券报,朱妍,20191030,区块链概念分化加剧 基金经理提示分辨“杂音”,"http://news.cnstock.com/news,bwkx-201910-4445940.htm",0,4, 格林 前海开源 上银 光大保德信
5063636,21世纪经济报道,杨坪,20191030,迈瑞医疗三季度业绩稳定增长 北上资金持续增持,https://m.21jingji.com/article/20191030/herald/0cf01bca7cfc2bbd08e554a85003a236.html,0,1, 兴全 工银瑞信 富国 易方达
5063651,21世纪经济报道,朱英子,20191030,国之杰持有安信信托6.49%的股份被轮候冻结 总计已被冻结20.18亿股,https://m.21jingji.com/article/20191030/herald/9216da76f2cd055491aeb5c3331ad9d3.html,0,2, 安信 长城
5063655,21世纪经济报道,张赛男,20191030,华尔街也怕割韭菜！禁售期结束人造肉第一股Beyond meat暴跌22%,https://m.21jingji.com/article/20191030/herald/5bd96c88f0c291a3adacf2183e4c69e7.html,0,0, 益民
5063656,21世纪经济报道,辛继召,20191030,银保监会发布“商业保理”监管文件：2020年6月末前清理完成存量,https://m.21jingji.com/article/20191030/herald/68d0f8acda1ef91d7fdd5973d9de1ded.html,0,2, 万家
5063791,第一财经,张岸元,20191030,张岸元：科创板热度退潮背后的市场逻辑,https://www.yicai.com/news/100383205.html,0,0, 中信建投
5063813,第一财经,绝对值,20191030,基金早知道 | A股行情不稳定，债基三季度份额增超3000亿份！,https://www.yicai.com/news/100382949.html,0,2, 华安 易方达 睿远 兴全 南方 鹏华 招商 长信 广发 中加 平安 浙商 中融 兴业
5063817,第一财经,绝对值,20191030,黄金风暴眼 | 买黄金的注意了，这两件大事将引爆黄金市场！,https://www.yicai.com/news/100382951.html,0,1, 博时 华安 易方达
5063821,第一财经,李隽,20191030,海信家电三季度业绩下滑，邱国鹭重仓后董事长却要减持,https://www.yicai.com/news/100383258.html,0,3, 浙商
5063889,中国证券报,吴玉华,20191030,沪深两市低开 区块链概念股分化,http://www.cs.com.cn/gppd/gsyj/201910/t20191030_5993993.html,0,0, 湘财
5063900,和讯网,,20191030,长盛基金张谊然：漫谈Libra、数字货币与负利率,http://funds.hexun.com/2019-10-30/199063881.html,2,1, 长盛
5064302,中国基金报,,20191030,&#x666F;&#x987A;&#x957F;&#x57CE;&#x518D;&#x53D1;&#x517B;&#x8001;&#x76EE;&#x6807;&#x57FA;&#x91D1; &#x4E00;&#x7AD9;&#x5F0F;&#x89E3;&#x51B3;&#x517B;&#x8001;&#x6295;&#x8D44;,http://www.chnfund.com/article/AR2019103015563401393849,0,2, 景顺长城 长城
5064303,中国基金报,,20191030,&#x5B9D;&#x76C8;&#x57FA;&#x91D1;: &#x805A;&#x7126;&#x6295;&#x8D44;&#x80FD;&#x529B;&#x63D0;&#x5347; &#x5927;&#x529B;&#x53D1;&#x5C55;&#x6743;&#x76CA;&#x57FA;&#x91D1;,http://www.chnfund.com/article/AR2019103015552230820679,0,1, 宝盈 银河
5064477,新华网,,20191030,【投基方法论】前海开源谢屹：2030年之前黄金或都在上升通道中-新华网,http://news.xinhuanet.com/finance/2019-10/30/c_1210333372.htm,2,0, 前海开源 国金 富荣 景顺长城 宝盈 中信保诚 长城 浙商 前海开源资管
5064508,第一财经,绝对值,20191030,基金收评 | 热点零星，电子主题基金一枝独秀，大盘像是睡着了？,https://www.yicai.com/news/100383586.html,0,2, 光大保德信 国寿安保 天弘 长城
5064538,中国经济网,,20191030,一站配置稳健布局 工银瑞信智远FOF获批,http://finance.ce.cn/jjpd/jjpdgd/201910/30/t20191030_33477826.shtml,2,1, 工银瑞信
5064539,中国经济网,,20191030,金鹰策略配置、金鹰医疗健康增聘韩广哲为基金经理,http://finance.ce.cn/jjpd/jjpdgd/201910/30/t20191030_33476630.shtml,0,3, 金鹰 华夏 银华
5064540,中国经济网,,20191030,博时基金：壮大权益类基金 迎接资管行业大发展,http://finance.ce.cn/jjpd/jjpdgd/201910/30/t20191030_33476646.shtml,2,1, 博时
5064542,中国经济网,,20191030,融通基金蔡志伟：创业板十年成绩卓越 期待改革再出发,http://finance.ce.cn/jjpd/jjpdgd/201910/30/t20191030_33476685.shtml,2,1, 融通
5064553,财新网,,20191030,新能源汽车销售承压 比亚迪利润目标保守,http://companies.caixin.com/2019-10-30/101476668.html,0,0, 中信建投
5064560,新京报,,20191030,盐湖股份、盐湖镁业、海纳化工招投资者 报名保证金1亿,http://www.bjnews.com.cn/finance/2019/10/30/643647.html,0,0, 嘉实
5064568,和讯网,,20191030,汇丰晋信基金：让价值投资体系不断进化,http://funds.hexun.com/2019-10-30/199064774.html,2,1, 汇丰晋信 先锋
5064671,中国网,,20191030,长城基金首席经济学家向威达：区块链仍处概念阶段 流动性宽松或不如预期,http://finance.china.com.cn/money/fund/20191030/5109775.shtml,2,7, 长城
5064672,中国网,,20191030,摊余成本法债基受市场欢迎 博时稳欣39个月定开债正在发行,http://finance.china.com.cn/money/fund/20191030/5110050.shtml,2,1, 博时 银河
5064961,证券时报,吴君,20191030,公募基金三季末持有A股市值2.11万亿,http://finance.stcn.com/2019/1030/15466421.shtml,0,18, 银河 华夏 汇添富 易方达
5065042,上海证券报,陈玥,20191030,新华基金明星产品三季报出炉 科技、白酒是“心头好”,http://stock.cnstock.com/stock/smk_jjdx/201910/4446038.htm,2,1, 新华 银河
5065211,界面,陈慧东CHD,20191030,销量全靠上半年，第三季度净利下滑近89%，比亚迪如何度过艰难时刻？,https://www.jiemian.com/article/3630837.html,0,1, 德邦 东方 浙商
5065212,中国证券报,张焕昀,20191030,博时旗下首只摊余成本法债基博时稳欣39个月定开债正在发行,http://www.cs.com.cn/tzjj/jjdt/201910/t20191030_5994171.html,0,1, 博时
5065321,财经网,,20191030,资本动态|鹏博士转型阵痛：净利降八成，15亿商誉或“埋雷”,http://stock.caijing.com.cn/20191030/4624277.shtml,0,0, 长城
5065336,中国经济网,,20191030,范妍离任圆信永丰双红利基金经理 李明阳继续管理,http://finance.ce.cn/jjpd/jjpdgd/201910/30/t20191030_33476411.shtml,0,3, 圆信永丰 工银瑞信 安信
5065381,第一财经,郭璐庆,20191030,绩优、白马频频“闪崩”：业绩不达预期，机构筹码松动,https://www.yicai.com/news/100383853.html,0,1, 富国 国泰 兴全 易方达
5065383,新京报,,20191030,当代东方前三季度利润为负，此前定增股份转让终止,http://www.bjnews.com.cn/finance/2019/10/30/643746.html,0,2, 国泰元鑫 南方资本
5065386,新京报,,20191030,前三季度中信证券净利超百亿 经纪业务手续费净收入下滑,http://www.bjnews.com.cn/finance/2019/10/30/643736.html,0,1, 金鹰
5065391,21世纪经济报道,张望,20191030,全年业绩目标难以实现，利亚德千亿市值之梦破碎,https://m.21jingji.com/article/20191030/herald/77196ebcae5215cff414f61aed5c4bfc.html,0,0, 益民
5065638,21世纪经济报道,朱萍,20191030,塞力斯前三季营收同比增长41.16% 报告期内高管完成增持承诺,https://m.21jingji.com/article/20191030/herald/96676910c55888d5ad7749873d865bfe.html,0,1, 安信
5065639,21世纪经济报道,"叶碧华,代雅娜",20191030,转型净水解决方案服务商 安吉尔布局“全场景”消费,https://m.21jingji.com/article/20191030/herald/420b2460e65ba827b9612de7b0b264bb.html,0,1, 德邦
5065641,21世纪经济报道,张望,20191030,四年来首次单季业绩下降，洋河股份土豪式回购护盘难挽股价颓势,https://m.21jingji.com/article/20191030/herald/75e85ab7fdb11392fe8cecb31f7a9461.html,0,0, 益民
5065646,21世纪经济报道,谷枫,20191030,首家第五套标准企业泽璟生物过会！科创板开启未盈利生物科技企业通道,https://m.21jingji.com/article/20191030/herald/6a2bcbe1b02fc00e40089f8ae4f03a07.html,0,0, 益民
5065649,财联社,,20191030,安信信托三季度报出炉 工作取得积极进展,https://www.cls.cn/depth/401472,0,0, 安信
5065651,财联社,,20191030,【红岸快报】飞乐音响计提2.6亿资产减值准备：多项目停工，财务造假被红岸提前预警,https://www.cls.cn/depth/401429,0,2, 安信
5065661,证券日报,王思文,20191030,博时基金：优化公募基金产品注册机制有利于推动权益类基金发展,http://www.zqrb.cn/fund/jijindongtai/2019-10-30/A1572433925204.html,2,2, 博时
5065663,证券日报,王明山,20191030,普通FOF产品审批重新开闸 工银瑞信智远FOF获批,http://www.zqrb.cn/fund/jijindongtai/2019-10-30/A1572428495599.html,2,0, 工银瑞信
5065664,证券日报,王明山,20191030,工银瑞信产业债基成立6年多累计回报61.15% 年化收益率达7.5%,http://www.zqrb.cn/fund/jijindongtai/2019-10-30/A1572433561444.html,2,0, 工银瑞信
5065994,北京商报,刘宇阳,20191030,规模缩水高管频变 中科沃土基金“人财”困局待解,http://www.bbtnews.com.cn/2019/1030/323858.shtml,-2,8, 汇安 富荣 泓德 前海联合 长安 中科沃土
5065996,新京报,,20191030,多位新高管就位，安信信托前三季度实现营收5.29亿元,http://www.bjnews.com.cn/finance/2019/10/30/643790.html,0,2, 安信
5066054,澎湃,林倩,20191030,中信证券：收购广州证券事项获无条件通过，明日复牌,https://www.thepaper.cn/newsDetail_forward_4816124,0,1, 金鹰
5066060,界面,梅岭,20191030,东阿阿胶经营数据继续下滑，基金股东“跑了”195家,https://www.jiemian.com/article/3632702.html,-1,0, 汇添富 泰信 易方达
5066061,界面,袁颖琪,20191030,【财说】拉夏贝尔深陷债务危机：累计融资达62亿，钱都花哪了？,https://www.jiemian.com/article/3630508.html,0,1, 太平
5066064,界面,满乐,20191030,中信证券并购广州证券获监管核准，收购完成后华南经纪业务收入有望翻番,https://www.jiemian.com/article/3632752.html,0,1, 金鹰 南华
5066073,国际金融报,吴鸣洲,20191030,中信证券、中闽能源并购双双获通过,http://www.ifnews.com/17/detail-44810.html,0,0, 金鹰
5066074,中国证券报,张焕昀,20191030,宝盈基金李健伟：科技创新周期会开启科技股投资的牛市,http://www.cs.com.cn/tzjj/jjdt/201910/t20191030_5994081.html,0,6, 宝盈
5066076,中国证券报,周松林,20191030,2019年证券交易所国际研讨班在沪成功举办,http://www.cs.com.cn/xwzx/hg/201910/t20191030_5994175.html,0,0, 融通
5066083,每日经济新闻,聂虹,20191030,养老目标基金总规模已近200亿！最高年内已赚15%，怎么投资的？,http://www.nbd.com.cn/articles/2019-10-30/1382372.html,0,25, 中欧 民生加银 海富通 兴全 工银瑞信 富国 国泰 华安 华夏 南方 先锋 信达澳银 易方达 招商
5066088,21世纪经济报道,赵娜,20191030,2019金鸡湖创业大赛总决赛落幕 “智能语音解决方案”斩获一等奖,https://m.21jingji.com/article/20191030/herald/f6b651a35693f26488a88d3df8433260.html,0,1, 万家
5066089,第一财经,纪硕鸣,20191030,香港一旦出现长期瘫痪，会让世界顿时陷入恐慌,https://www.yicai.com/news/100384074.html,0,1, 国金
5066091,第一财经,周艾琳,20191030,野村中国布局揭秘：筹备“私转公”，合资券商开业在即,https://www.yicai.com/news/100384169.html,0,3, 国金 东方 华夏
5066096,第一财经,魏中原,20191030,区块链炒作降温：板块个股现跌停，市场趋向理性,https://www.yicai.com/news/100383831.html,0,1, 安信
5066098,第一财经,蒋琰,20191030,股票总市值稳居全球第二，深交所创业板十年发展含金量几何？,https://www.yicai.com/news/100384263.html,0,4, 招商 融通 安信
5066099,21世纪经济报道,周莹,20191030,中国国旅前三季度净利增55%，众机构继续一致看好免税龙头前景,https://m.21jingji.com/article/20191030/herald/bfb62784ca7df965e542ee9c6de6cff9.html,0,0, 益民
5066215,新浪,,20191030,机构调研:伟星新材两跌停 汇川技术称新能源车毛利低,https://finance.sina.com.cn/money/fund/original/2019-10-30/doc-iicezzrr6082454.shtml,0,2, 中欧 农银汇理 兴全 建信 富国 国金 华夏 嘉实 鹏华 招商
5066560,证券时报,詹晨,20191030,基金投顾来了！这家公司已有“样板间”,http://finance.stcn.com/2019/1030/15467235.shtml,2,2, 中欧 华夏 嘉实 南方 易方达
5066599,华夏时报,高艳云 陈锋,20191030,白酒上市公司净利增速普遍下滑 走势分化 老白干酒等4家企业遭机构下调评级,http://www.chinatimes.net.cn/article/91272.html,0,1, 前海开源 国金
5067051,每日经济新闻,黄小聪,20191030,天广中茂两涨停一跌停背后，基金公司：债券利息都没还上,http://www.nbd.com.cn/articles/2019-10-30/1382439.html,-2,6, 中科沃土
5067099,21世纪经济报道,周莹,20191030,暴风“飘摇”时日不多： 三季度净资产-6.3亿，舍暂停上市几无他途,https://m.21jingji.com/article/20191030/herald/e3c9d5c95b8039fa6a15d71bbd3ee649.html,0,3, 益民
5067334,国际金融报,夏悦超,20191030,权益类基金规模增长近7000亿元，三季度持仓偏好中小板和创业板,http://www.ifnews.com/17/detail-44820.html,0,8, 银河 易方达 中银 博时 华夏 南方 招商 工银瑞信 富国
5067335,国际金融报,蒋金丽,20191030,时隔三年添新军！“期货系”公募核心竞争力有待释放,http://www.ifnews.com/17/detail-44821.html,0,4, 南华 金信
5067339,中国基金报,,20191030,深交所携手前海开源基金  开展“走进基金公司”投教活动,http://www.chnfund.com/article/AR2019103023214794632370,2,1, 前海开源
5067637,21世纪经济报道,,20191031,科创板三季报首考：新能源、集成电路业绩领跑,https://m.21jingji.com/article/20191031/a5f5e3bc27de7e74f6bcbb690dee013f.html,0,3, 中信建投
5067646,21世纪经济报道,,20191031,券商三季报业绩复苏内情：交投畅旺经纪业务回暖 科创板助长投行收入,https://m.21jingji.com/article/20191031/688b8220b7041bdc848cda61ca925e88.html,0,1, 中信建投
5067647,21世纪经济报道,,20191031,三季度券商自营盘点：持股大腾挪 最爱金融股,https://m.21jingji.com/article/20191031/dcd00895bda8490c7d61447ebb3a338c.html,0,2, 前海开源 中信建投
5067648,21世纪经济报道,,20191031,顶级私募大佬持仓曝光：冯柳新进7股 赵军盯上华宇软件,https://m.21jingji.com/article/20191031/bb4e31c906310c682d1fc1face6e53f5.html,0,6, 金信
5067662,21世纪经济报道,,20191031,渝农商行开板次日跌停,https://m.21jingji.com/article/20191031/d5467a28b51878bccb4ff45fc536fd4f.html,0,4, 中信建投
5067722,金融投资报,,20191031,白马股大跌有因 业绩是股价试金石,https://stocknews.scol.com.cn/shtml/jrtzb/20191031/107455.shtml,0,5, 东方
5067723,金融投资报,,20191031,暴炒之后“涉链”公司密集发声,https://stocknews.scol.com.cn/shtml/jrtzb/20191031/107454.shtml,0,0, 中融 东方
5067725,金融投资报,,20191031,茂业商业 香港结算公司增持677万股,https://stocknews.scol.com.cn/shtml/jrtzb/20191031/107459.shtml,0,0, 华宝 兴业
5067726,金融投资报,,20191031,中欧钱滚滚：打造专业化、标准化、个性化的互联网投顾服务,https://stocknews.scol.com.cn/shtml/jrtzb/20191031/107473.shtml,2,0, 中欧
